comment_message,created_time_comment,love_comment,like_comment,angry_comment,sad_comment,haha_comment,wow_comment,label_disagreement,label_antagonism,score_0_disagreement,score_1_disagreement,score_0_antagonism,score_1_antagonism,disagreement,antagonism,post_message,status_type,attachment_title,attachment_description,created_time_post,comment_count,love_post,like_post,angry_post,sad_post,haha_post,wow_post,shares,page_name,category,page_like_count,website,location_json,id_comment,id_post,id_page
Claro que 🇨🇴 humana puede reducirlos. Cuidando a media y a Dibala🤣🤣🤣🙈,05-07-21 15:23,0,0,0,0,0,0,disagreement,antagonism,0.748680353,0.251319647,0.751060426,0.248939618,0,0,"Esta noche en Telepacífico Noticias:

En el Chocó decapitan a líder indígena frente a su comunidad,  duelo por la muerte  de una caleña en Francia en un accidente, Calle 5 de Cali en tensión social por pintada sobre graffitis y murales y en la Luna y hoy volvieron a abrir locales, tras cierres por vandalismo. 
En deportes, la polémica: ¿tiene Colombia con qué eliminar a la Argentina?",added_video,Telepacífico Noticias julio 4 del 2021 - Emisión 8:00 p.m.,,05-07-21 1:00,12,3,35,0,1,1,0,10,Telepacífico,Tv-kanal,219732,http://www.telepacifico.com,"{""zip"": ""760042"", ""city"": ""Santiago de Cali"", ""street"": ""Calle 5 # 38ª – 14"", ""country"": ""Colombia"", ""latitude"": 3.4242805250049, ""longitude"": -76.545554101467}",https://www.facebook.com/TelepacificoTV/videos/163947642461775/?comment_id=164380799085126,174053246035183_163947642461775,1.74E+14
Cubriendo a mesi sin cometerle falta. ,05-07-21 15:24,0,0,0,0,0,0,not disagreement,,0.274761617,0.725238383,,,1,,"Esta noche en Telepacífico Noticias:

En el Chocó decapitan a líder indígena frente a su comunidad,  duelo por la muerte  de una caleña en Francia en un accidente, Calle 5 de Cali en tensión social por pintada sobre graffitis y murales y en la Luna y hoy volvieron a abrir locales, tras cierres por vandalismo. 
En deportes, la polémica: ¿tiene Colombia con qué eliminar a la Argentina?",added_video,Telepacífico Noticias julio 4 del 2021 - Emisión 8:00 p.m.,,05-07-21 1:00,12,3,35,0,1,1,0,10,Telepacífico,Tv-kanal,219732,http://www.telepacifico.com,"{""zip"": ""760042"", ""city"": ""Santiago de Cali"", ""street"": ""Calle 5 # 38ª – 14"", ""country"": ""Colombia"", ""latitude"": 3.4242805250049, ""longitude"": -76.545554101467}",https://www.facebook.com/TelepacificoTV/videos/163947642461775/?comment_id=164381295751743,174053246035183_163947642461775,1.74E+14
Hasta cuando. Van a seguir asesinando ? No permitan extranos en sus comunidades y cuídense unos con otros💪🏾😏,05-07-21 15:26,0,0,0,0,0,0,disagreement,not antagonism,0.978030205,0.021969864,0.1187497,0.881250262,0,1,"Esta noche en Telepacífico Noticias:

En el Chocó decapitan a líder indígena frente a su comunidad,  duelo por la muerte  de una caleña en Francia en un accidente, Calle 5 de Cali en tensión social por pintada sobre graffitis y murales y en la Luna y hoy volvieron a abrir locales, tras cierres por vandalismo. 
En deportes, la polémica: ¿tiene Colombia con qué eliminar a la Argentina?",added_video,Telepacífico Noticias julio 4 del 2021 - Emisión 8:00 p.m.,,05-07-21 1:00,12,3,35,0,1,1,0,10,Telepacífico,Tv-kanal,219732,http://www.telepacifico.com,"{""zip"": ""760042"", ""city"": ""Santiago de Cali"", ""street"": ""Calle 5 # 38ª – 14"", ""country"": ""Colombia"", ""latitude"": 3.4242805250049, ""longitude"": -76.545554101467}",https://www.facebook.com/TelepacificoTV/videos/163947642461775/?comment_id=164382315751641,174053246035183_163947642461775,1.74E+14
Fuera la vieja bruja la cabal esa ! Metiche ti no vas paravel vaile te dejaron vestida y alborotada paraca🤣🤣🤣,05-07-21 15:33,0,0,0,0,0,0,disagreement,antagonism,0.998610616,0.001389416,0.999395967,0.000604068,0,0,"Esta noche en Telepacífico Noticias:

En el Chocó decapitan a líder indígena frente a su comunidad,  duelo por la muerte  de una caleña en Francia en un accidente, Calle 5 de Cali en tensión social por pintada sobre graffitis y murales y en la Luna y hoy volvieron a abrir locales, tras cierres por vandalismo. 
En deportes, la polémica: ¿tiene Colombia con qué eliminar a la Argentina?",added_video,Telepacífico Noticias julio 4 del 2021 - Emisión 8:00 p.m.,,05-07-21 1:00,12,3,35,0,1,1,0,10,Telepacífico,Tv-kanal,219732,http://www.telepacifico.com,"{""zip"": ""760042"", ""city"": ""Santiago de Cali"", ""street"": ""Calle 5 # 38ª – 14"", ""country"": ""Colombia"", ""latitude"": 3.4242805250049, ""longitude"": -76.545554101467}",https://www.facebook.com/TelepacificoTV/videos/163947642461775/?comment_id=164386812417858,174053246035183_163947642461775,1.74E+14
"que sea siempre asi, pero con buenos mensajes, no con mensajes de odio, facismo, comunismo, exaltar la violencia y la intolerancia",05-07-21 17:27,0,0,0,0,0,0,disagreement,not antagonism,0.968515694,0.031484306,0.391220421,0.608779609,0,1,"Esta noche en Telepacífico Noticias:

En el Chocó decapitan a líder indígena frente a su comunidad,  duelo por la muerte  de una caleña en Francia en un accidente, Calle 5 de Cali en tensión social por pintada sobre graffitis y murales y en la Luna y hoy volvieron a abrir locales, tras cierres por vandalismo. 
En deportes, la polémica: ¿tiene Colombia con qué eliminar a la Argentina?",added_video,Telepacífico Noticias julio 4 del 2021 - Emisión 8:00 p.m.,,05-07-21 1:00,12,3,35,0,1,1,0,10,Telepacífico,Tv-kanal,219732,http://www.telepacifico.com,"{""zip"": ""760042"", ""city"": ""Santiago de Cali"", ""street"": ""Calle 5 # 38ª – 14"", ""country"": ""Colombia"", ""latitude"": 3.4242805250049, ""longitude"": -76.545554101467}",https://www.facebook.com/TelepacificoTV/videos/163947642461775/?comment_id=164447712411768,174053246035183_163947642461775,1.74E+14
"Y ES QUE LA SEÑO ES QUIEN? BUENO,, DON ALCALDE NI FU NI FA. SOLO POR MENSAJITOS .. AJAJAJA Y ENTONCES,,, A PINTARRRRRRRRR",05-07-21 17:54,0,0,0,0,0,0,not disagreement,,0.308455825,0.691544175,,,1,,"Esta noche en Telepacífico Noticias:

En el Chocó decapitan a líder indígena frente a su comunidad,  duelo por la muerte  de una caleña en Francia en un accidente, Calle 5 de Cali en tensión social por pintada sobre graffitis y murales y en la Luna y hoy volvieron a abrir locales, tras cierres por vandalismo. 
En deportes, la polémica: ¿tiene Colombia con qué eliminar a la Argentina?",added_video,Telepacífico Noticias julio 4 del 2021 - Emisión 8:00 p.m.,,05-07-21 1:00,12,3,35,0,1,1,0,10,Telepacífico,Tv-kanal,219732,http://www.telepacifico.com,"{""zip"": ""760042"", ""city"": ""Santiago de Cali"", ""street"": ""Calle 5 # 38ª – 14"", ""country"": ""Colombia"", ""latitude"": 3.4242805250049, ""longitude"": -76.545554101467}",https://www.facebook.com/TelepacificoTV/videos/163947642461775/?comment_id=164461399077066,174053246035183_163947642461775,1.74E+14
"EL GRAFITTI. HISTORIA SOCIAL, ORIGEN Y DESARROLLO EN
AMERICA. CUATRO CASOS EN MENDOZA
Carlos Alberto Pacini
El graffiti en la historia del hombre es muy amplia y conmensurable, porque
desde que el hombre existe siempre realizó un garabato, un dibujo, una palabra o
una idea como elemento abstracto de su pensamiento concreto, y siempre buscó
un soporte como medio de expresión para comunicarse en situaciones informales
con los demás. En la antigüedad los romanos eran graffiteros por excelencia y se
encontraron incisiones en los monolitos egipcios en el año 1738; y también en las
excavaciones del siglo XVIII, en el año 1748. Ambos acontecimientos utilizaron el
muro como elemento expresivo y comunicacional para dejar testimonio de sus
pasos. Sus temas eran poemas, citas o frases con tonos eróticos, políticos y
sociales. (Lelia Gondara)
Podemos observar ahora, que el término italiano graffiti deriva de las incisiones
hechas con materiales de carbón y grafito muy común en aquellas épocas. Toda
inscripción fue hecha en espacios públicos no autorizados a tal fin. Los elementos
técnicos a emplear dependen de la tecnología de cada época, que van a la par con
lo político, lo cultural y lo económico. Estos escritos con carbones, inscriben sus
desbordes en una jerga común, con un lenguaje sugestivo, en forma gratuita y sin
censura. (Claudia Kozak)
En la segunda mitad del siglo XX, en occidente, en los tiempos modernos,
comenzaron a proliferar dichas inscripciones en las subculturas de los jóvenes,
tanto en los graffitis con el nombre o firma personal del grupo, como también en los
graffitis “pictóricos o murales contemporáneos”. La versión hip hop de los graffitis
deriva de los subtes Neoyorkinos, apareciendo como novedades o reelaboraciones
ya existentes, en el interior de la cultura audiovisual de aquellos jóvenes (Claudia
KozaK)
 En la actualidad , soportan el peso de la denominación “graffiti” inscripciones en espacios
públicos, más o menos relacionados con el campo de las subculturas jóvenes, caracterizadas
por ser en líneas generales efímeras y no institucionales, y cuya condición
“anónima”.(Claudia KozaK, 2004,pag.35)
Se manifiestan en las nuevas generaciones de jóvenes en los años treinta y
cuarenta, una diferente mirada crítica del contexto político mundial. Ya que el
mundo se caía a pedazos por la gran depresión económica en los años 30, por la
caída de la bolsa Wall Street, además de las dos guerras mundiales y agresivas
dictaduras. El mundo era un campo minado para el futuro de los jóvenes, sin
embargo, en los Estados Unidos, comenzaba a gestarse un estilo diferente y audaz,
en combate contra las ideologías xenofóbicas y racistas. Cada grupo de jóvenes
buscaba, una propia autenticidad e independencia para un reconocimiento
territorial del entorno. (Hernan Panessi)
Por eso los gangs, denominación inglesa de bandas callejeras juveniles,
marcaban su territorio con graffitis y firmas, para defender el barrio o el guetto en
donde vivían, generando disputas con sus rivales. Estas bandas se constituían de
jóvenes negros, latinos, asiáticos, caribeños, europeos, que con el sentimiento de
pertenencia a dichos grupos, formaron los crews grafiteros, los colectivos de break 
2
dancers y rapers. Las amenazas barriales de influencias externas, tales como el
robo, la prostitución, las drogas, las creencias y el racismo, eran parte de lo
cotidiano. (Flores, 1986)
 Bojórquez, en efecto, sostiene que el origen del tag debe remontarse a esa experiencia en los
treinta y que sin lugar a dudas en los cuarenta el tag fue práctica frecuente dentro del
movimiento chicano que se manifiesta en contra del gobierno estadounidense. De allí saldría
de la “vieja escuela” del graffiti chicano, denominado “Cholo Style” que, asociada en
cuanto al estilo pero no a los fines al graffiti de “pandilla” (gang), se da antes que el graffiti
neoyorkino. (Claudia Kozak, 2008, pag. 60)
La vieja escuela denominada “Cholo Style”, eran grupos mexicanos con
tendencias americanas, congregados en pandillas barriales con sus territorios
delimitados. La filosofía Chola tiene como identidad al hombre mexicano, sus raíces
prehispánicas, su religión católica y con fuerte pertenencia a lo territorial. Por
ejemplo su lema es: “por mi madre vivo y por el barrio muero”.
Toda banda delimita su territorio, para constituir su propia identidad, generando
así, conflictos juveniles para perpetuar el dominio de los límites espaciales. Estos
conflictos se producen cuando su rival invade su espacio, por medio de “el tachón”
o por la superposición de imágenes, que provocan motivos de enojos y pleitos
callejeros, inclusive la muerte.
Estas bandas se diferencian por su el trabajo pictórico, unas se dedican a pintar
sus murales con planos monocromáticos, mientras que otras lo hacen por el rayado
de paredes, llamados los taggers. Estos graffitis tienen un recorrido desde las
ciudades del Norte, como New York y los Angeles, hasta el Sur de la ciudad de
México. El mayor desarrollo de los graffitis, tags y hip hop, fue a partir de los años
setenta, cuando las principales ciudades mexicanas fueron industrializadas a gran
escala, con el proceso de urbanización y modernización. Como consecuencia de
ello, estos grupos, incorporaron en sus trabajos, los elementos tecnológicos del
aerógrafo y mezcladores. Algunos de ellos emigraron al extranjero, para buscar
nuevos estilos e innovadoras propuestas de la pintura artística, del muralismo, y de
otras tendencias modernas. (Tania Cruz Salazar)
 El contexto sociopolítico internacional de los años sesenta y setenta se caracterizó por
grandes movilizaciones juveniles que dejaron huella en la historia mundial: el movimiento
estudiantil y obrero de Francia ( mejor conocido como el Mayo Frances que paralizó al país
amenazando al gobierno gaullista), la masacre del 68 en México ( que dejó a miles de
estudiantes desaparecidos y asesinados por constituir una lucha social frente al gobierno de
Díaz-Ordaz), las manifestaciones pacifistas estadounidenses en contra de la Guerra de
Vietnam, entre otra más. (Tania Cruz Salazar, 2008, pag. 139)
Una época que marcó profundamente el contexto sociopolítico, fue el
denominado “mayo francés de 1968”. Sin embargo, en la época inmediata anterior
a esa fecha, ocurrieron determinados acontecimientos que dieron origen a lo que se
conoce con el nombre del “boom de la posguerra”.
Entre los acontecimientos acaecidos podemos citar, entre otros, el arresto de
seis miembros del Comité Nacional de Vietnam, que protestaban por el rechazo a la
guerra de Vietnam, por la defensa de ideales modernos, como renovados cambios
en los métodos educativos, y por la libertad sexual. ",05-07-21 18:38,0,0,0,0,0,0,not disagreement,,0.072906718,0.927093267,,,1,,"Esta noche en Telepacífico Noticias:

En el Chocó decapitan a líder indígena frente a su comunidad,  duelo por la muerte  de una caleña en Francia en un accidente, Calle 5 de Cali en tensión social por pintada sobre graffitis y murales y en la Luna y hoy volvieron a abrir locales, tras cierres por vandalismo. 
En deportes, la polémica: ¿tiene Colombia con qué eliminar a la Argentina?",added_video,Telepacífico Noticias julio 4 del 2021 - Emisión 8:00 p.m.,,05-07-21 1:00,12,3,35,0,1,1,0,10,Telepacífico,Tv-kanal,219732,http://www.telepacifico.com,"{""zip"": ""760042"", ""city"": ""Santiago de Cali"", ""street"": ""Calle 5 # 38ª – 14"", ""country"": ""Colombia"", ""latitude"": 3.4242805250049, ""longitude"": -76.545554101467}",https://www.facebook.com/TelepacificoTV/videos/163947642461775/?comment_id=164482235741649,174053246035183_163947642461775,1.74E+14
"EL GRAFITTI. HISTORIA SOCIAL, ORIGEN Y DESARROLLO EN
AMERICA. CUATRO CASOS EN MENDOZA
Carlos Alberto Pacini
El graffiti en la historia del hombre es muy amplia y conmensurable, porque
desde que el hombre existe siempre realizó un garabato, un dibujo, una palabra o
una idea como elemento abstracto de su pensamiento concreto, y siempre buscó
un soporte como medio de expresión para comunicarse en situaciones informales
con los demás. En la antigüedad los romanos eran graffiteros por excelencia y se
encontraron incisiones en los monolitos egipcios en el año 1738; y también en las
excavaciones del siglo XVIII, en el año 1748. Ambos acontecimientos utilizaron el
muro como elemento expresivo y comunicacional para dejar testimonio de sus
pasos. Sus temas eran poemas, citas o frases con tonos eróticos, políticos y
sociales. (Lelia Gondara)
Podemos observar ahora, que el término italiano graffiti deriva de las incisiones
hechas con materiales de carbón y grafito muy común en aquellas épocas. Toda
inscripción fue hecha en espacios públicos no autorizados a tal fin. Los elementos
técnicos a emplear dependen de la tecnología de cada época, que van a la par con
lo político, lo cultural y lo económico. Estos escritos con carbones, inscriben sus
desbordes en una jerga común, con un lenguaje sugestivo, en forma gratuita y sin
censura. (Claudia Kozak)
En la segunda mitad del siglo XX, en occidente, en los tiempos modernos,
comenzaron a proliferar dichas inscripciones en las subculturas de los jóvenes,
tanto en los graffitis con el nombre o firma personal del grupo, como también en los
graffitis “pictóricos o murales contemporáneos”. La versión hip hop de los graffitis
deriva de los subtes Neoyorkinos, apareciendo como novedades o reelaboraciones
ya existentes, en el interior de la cultura audiovisual de aquellos jóvenes (Claudia
KozaK)
 En la actualidad , soportan el peso de la denominación “graffiti” inscripciones en espacios
públicos, más o menos relacionados con el campo de las subculturas jóvenes, caracterizadas
por ser en líneas generales efímeras y no institucionales, y cuya condición
“anónima”.(Claudia KozaK, 2004,pag.35)
Se manifiestan en las nuevas generaciones de jóvenes en los años treinta y
cuarenta, una diferente mirada crítica del contexto político mundial. Ya que el
mundo se caía a pedazos por la gran depresión económica en los años 30, por la
caída de la bolsa Wall Street, además de las dos guerras mundiales y agresivas
dictaduras. El mundo era un campo minado para el futuro de los jóvenes, sin
embargo, en los Estados Unidos, comenzaba a gestarse un estilo diferente y audaz,
en combate contra las ideologías xenofóbicas y racistas. Cada grupo de jóvenes
buscaba, una propia autenticidad e independencia para un reconocimiento
territorial del entorno. (Hernan Panessi)
Por eso los gangs, denominación inglesa de bandas callejeras juveniles,
marcaban su territorio con graffitis y firmas, para defender el barrio o el guetto en
donde vivían, generando disputas con sus rivales. Estas bandas se constituían de
jóvenes negros, latinos, asiáticos, caribeños, europeos, que con el sentimiento de
pertenencia a dichos grupos, formaron los crews grafiteros, los colectivos de break 
2
dancers y rapers. Las amenazas barriales de influencias externas, tales como el
robo, la prostitución, las drogas, las creencias y el racismo, eran parte de lo
cotidiano. (Flores, 1986)
 Bojórquez, en efecto, sostiene que el origen del tag debe remontarse a esa experiencia en los
treinta y que sin lugar a dudas en los cuarenta el tag fue práctica frecuente dentro del
movimiento chicano que se manifiesta en contra del gobierno estadounidense. De allí saldría
de la “vieja escuela” del graffiti chicano, denominado “Cholo Style” que, asociada en
cuanto al estilo pero no a los fines al graffiti de “pandilla” (gang), se da antes que el graffiti
neoyorkino. (Claudia Kozak, 2008, pag. 60)
La vieja escuela denominada “Cholo Style”, eran grupos mexicanos con
tendencias americanas, congregados en pandillas barriales con sus territorios
delimitados. La filosofía Chola tiene como identidad al hombre mexicano, sus raíces
prehispánicas, su religión católica y con fuerte pertenencia a lo territorial. Por
ejemplo su lema es: “por mi madre vivo y por el barrio muero”.
Toda banda delimita su territorio, para constituir su propia identidad, generando
así, conflictos juveniles para perpetuar el dominio de los límites espaciales. Estos
conflictos se producen cuando su rival invade su espacio, por medio de “el tachón”
o por la superposición de imágenes, que provocan motivos de enojos y pleitos
callejeros, inclusive la muerte.
Estas bandas se diferencian por su el trabajo pictórico, unas se dedican a pintar
sus murales con planos monocromáticos, mientras que otras lo hacen por el rayado
de paredes, llamados los taggers. Estos graffitis tienen un recorrido desde las
ciudades del Norte, como New York y los Angeles, hasta el Sur de la ciudad de
México. El mayor desarrollo de los graffitis, tags y hip hop, fue a partir de los años
setenta, cuando las principales ciudades mexicanas fueron industrializadas a gran
escala, con el proceso de urbanización y modernización. Como consecuencia de
ello, estos grupos, incorporaron en sus trabajos, los elementos tecnológicos del
aerógrafo y mezcladores. Algunos de ellos emigraron al extranjero, para buscar
nuevos estilos e innovadoras propuestas de la pintura artística, del muralismo, y de
otras tendencias modernas. (Tania Cruz Salazar)
 El contexto sociopolítico internacional de los años sesenta y setenta se caracterizó por
grandes movilizaciones juveniles que dejaron huella en la historia mundial: el movimiento
estudiantil y obrero de Francia ( mejor conocido como el Mayo Frances que paralizó al país
amenazando al gobierno gaullista), la masacre del 68 en México ( que dejó a miles de
estudiantes desaparecidos y asesinados por constituir una lucha social frente al gobierno de
Díaz-Ordaz), las manifestaciones pacifistas estadounidenses en contra de la Guerra de
Vietnam, entre otra más. (Tania Cruz Salazar, 2008, pag. 139)
Una época que marcó profundamente el contexto sociopolítico, fue el
denominado “mayo francés de 1968”. Sin embargo, en la época inmediata anterior
a esa fecha, ocurrieron determinados acontecimientos que dieron origen a lo que se
conoce con el nombre del “boom de la posguerra”.
Entre los acontecimientos acaecidos podemos citar, entre otros, el arresto de
seis miembros del Comité Nacional de Vietnam, que protestaban por el rechazo a la
guerra de Vietnam, por la defensa de ideales modernos, como renovados cambios
en los métodos educativos, y por la libertad sexual. ",05-07-21 18:38,0,0,0,0,0,0,not disagreement,,0.072906718,0.927093267,,,1,,"Esta noche en Telepacífico Noticias:

En el Chocó decapitan a líder indígena frente a su comunidad,  duelo por la muerte  de una caleña en Francia en un accidente, Calle 5 de Cali en tensión social por pintada sobre graffitis y murales y en la Luna y hoy volvieron a abrir locales, tras cierres por vandalismo. 
En deportes, la polémica: ¿tiene Colombia con qué eliminar a la Argentina?",added_video,Telepacífico Noticias julio 4 del 2021 - Emisión 8:00 p.m.,,05-07-21 1:00,12,3,35,0,1,1,0,10,Telepacífico,Tv-kanal,219732,http://www.telepacifico.com,"{""zip"": ""760042"", ""city"": ""Santiago de Cali"", ""street"": ""Calle 5 # 38ª – 14"", ""country"": ""Colombia"", ""latitude"": 3.4242805250049, ""longitude"": -76.545554101467}",https://www.facebook.com/TelepacificoTV/videos/163947642461775/?comment_id=164483359074870,174053246035183_163947642461775,1.74E+14
Osea  si no le votamos a  la izquierda salen a paro.,24-02-22 20:50,0,0,0,0,0,0,disagreement,not antagonism,0.961546123,0.038453903,0.357715279,0.642284691,0,1,"#EsNoticia 📌
En rueda de prensa, el Comité del Paro anunció la suspensión de las movilizaciones previstas para el próximo 3 de marzo en todo el territorio nacional. 

“No hay garantías para la movilización en Colombia por parte del gobierno nacional”, dijeron. 

Manifestaron que también eligen aplazar las jornadas especialmente por la jornada electoral que se avecina.

Por otro lado, en torno a la nueva fecha de las movilizaciones, el Comité del Paro manifestó que será decidida en las próximas semanas, dependiendo de la manera en que continúen las condiciones políticas y de orden público en el país.",added_photos,,"#EsNoticia 📌
En rueda de prensa, el Comité del Paro anunció la suspensión de las movilizaciones previstas para el próximo 3 de marzo en todo el territorio nacional. 

“No hay garantías para la movilización en Colombia por parte del gobierno nacional”, dijeron. 

Manifestaron que también eligen aplazar las jornadas especialmente por la jornada electoral que se avecina.

Por otro lado, en torno a la nueva fecha de las movilizaciones, el Comité del Paro manifestó que será decidida en las próximas semanas, dependiendo de la manera en que continúen las condiciones políticas y de orden público en el país.",24-02-22 20:47,3,3,9,1,1,4,0,9,TSM Noticias,Medier/nyheder,123538,http://www.tsmnoticias.com,"{""zip"": ""410001"", ""city"": ""Neiva"", ""street"": ""Calle 21 #34A - 55"", ""country"": ""Colombia"", ""latitude"": 2.9417872911499, ""longitude"": -75.265316963196}",https://www.facebook.com/102820023595372/posts/1075213236356041/?comment_id=1075215299689168,102820023595372_1075213236356041,1.03E+14
"Que raro, solo para que salgan y den los voto y si mejor nadie vota 🤷",24-02-22 22:03,0,0,0,0,0,0,disagreement,not antagonism,0.70148319,0.29851678,0.064217247,0.935782731,0,1,"#EsNoticia 📌
En rueda de prensa, el Comité del Paro anunció la suspensión de las movilizaciones previstas para el próximo 3 de marzo en todo el territorio nacional. 

“No hay garantías para la movilización en Colombia por parte del gobierno nacional”, dijeron. 

Manifestaron que también eligen aplazar las jornadas especialmente por la jornada electoral que se avecina.

Por otro lado, en torno a la nueva fecha de las movilizaciones, el Comité del Paro manifestó que será decidida en las próximas semanas, dependiendo de la manera en que continúen las condiciones políticas y de orden público en el país.",added_photos,,"#EsNoticia 📌
En rueda de prensa, el Comité del Paro anunció la suspensión de las movilizaciones previstas para el próximo 3 de marzo en todo el territorio nacional. 

“No hay garantías para la movilización en Colombia por parte del gobierno nacional”, dijeron. 

Manifestaron que también eligen aplazar las jornadas especialmente por la jornada electoral que se avecina.

Por otro lado, en torno a la nueva fecha de las movilizaciones, el Comité del Paro manifestó que será decidida en las próximas semanas, dependiendo de la manera en que continúen las condiciones políticas y de orden público en el país.",24-02-22 20:47,3,3,9,1,1,4,0,9,TSM Noticias,Medier/nyheder,123538,http://www.tsmnoticias.com,"{""zip"": ""410001"", ""city"": ""Neiva"", ""street"": ""Calle 21 #34A - 55"", ""country"": ""Colombia"", ""latitude"": 2.9417872911499, ""longitude"": -75.265316963196}",https://www.facebook.com/102820023595372/posts/1075213236356041/?comment_id=1075240406353324,102820023595372_1075213236356041,1.03E+14
Lauren Figueredo ,24-11-21 3:30,1,0,0,0,0,0,not disagreement,,0.022783825,0.977216125,,,1,,"¡Seguimos promoviendo la importancia del voto en las elecciones a los Consejos Municipales de Juventud! 

Nos reunimos con 70 voceros del Sena de diferentes municipios del Meta, a quienes les socializamos la Política Pública Intergeneracional de Juventud, y llevamos a cabo un taller de liderazgo. ¡Seguimos trabajando en nuestra campaña 5-12 Cultura Democrática!",added_photos,Billeder fra Gobernación del Metas opslag,,21-11-21 15:00,1,1,46,0,0,0,0,12,Gobernación del Meta,Statsstyret organisation,81361,http://www.meta.gov.co,"{""zip"": ""500001"", ""city"": ""Villavicencio"", ""street"": ""Carrera 33 N° 38-45 Plaza Libertadores"", ""country"": ""Colombia"", ""latitude"": 4.1514755996323, ""longitude"": -73.638621704158}",https://www.facebook.com/356063801192819/posts/2414242298708282/?comment_id=2416178551847990,356063801192819_2414242298708282,3.56E+14
"Excelente alcalde Rodolfo Ucrós 
Soledad en verdadero crecimiento 👏👏👏👏👏👏
Mil bendiciones!!",06-05-22 12:39,0,1,0,0,0,0,not disagreement,,0.00072951,0.999270499,,,1,,"#GranPactoSocial • El Centro de Desarrollo de Liderazgo Juvenil del barrio La Central fue inaugurado por el alcalde Rodolfo Ucrós Rosales en compañía del director General de Prosperidad Social, Pierre García; el gerente de Capital Social del Atlántico, Óscar Pantoja, líderes juveniles y miembros de la comunidad. 👏🏻👏🏻

🙋🏻‍♂️🫂Este espacio, que será de vital importancia para la formación de la juventud, cuenta con un área de 4 mil metros cuadrados que servirán para que los jóvenes desarrollen diversas  actividades para su formación integral.",added_video,,,06-05-22 12:37,17,12,87,0,1,1,0,33,Alcaldía De Soledad,Government Organization,61052,http://www.soledad-atlantico.gov.co,"{""city"": ""Soledad"", ""street"": ""Centro comercial Granabastos  kilómetro 4 prolongación Murillo"", ""country"": ""Colombia"", ""latitude"": 10.921663198086, ""longitude"": -74.804960171886}",https://www.facebook.com/1488419784774409/posts/3206507886298915/?comment_id=1007430386813019,1488419784774409_3206507886298915,1.49E+15
Y los CDI sin funcionar miren y visiten los CDI de soledad cuantos funciona porque hay muchos que estan ya casi destruidos sin funcionar y un poco de dinero invertidos en abandonos,06-05-22 12:50,0,1,0,0,0,0,not disagreement,,0.426805675,0.573194325,,,1,,"#GranPactoSocial • El Centro de Desarrollo de Liderazgo Juvenil del barrio La Central fue inaugurado por el alcalde Rodolfo Ucrós Rosales en compañía del director General de Prosperidad Social, Pierre García; el gerente de Capital Social del Atlántico, Óscar Pantoja, líderes juveniles y miembros de la comunidad. 👏🏻👏🏻

🙋🏻‍♂️🫂Este espacio, que será de vital importancia para la formación de la juventud, cuenta con un área de 4 mil metros cuadrados que servirán para que los jóvenes desarrollen diversas  actividades para su formación integral.",added_video,,,06-05-22 12:37,17,12,87,0,1,1,0,33,Alcaldía De Soledad,Government Organization,61052,http://www.soledad-atlantico.gov.co,"{""city"": ""Soledad"", ""street"": ""Centro comercial Granabastos  kilómetro 4 prolongación Murillo"", ""country"": ""Colombia"", ""latitude"": 10.921663198086, ""longitude"": -74.804960171886}",https://www.facebook.com/1488419784774409/posts/3206507886298915/?comment_id=446546110572402,1488419784774409_3206507886298915,1.49E+15
👏👏👏👏👏,06-05-22 12:55,0,0,0,0,0,0,not disagreement,,0.130880192,0.869119823,,,1,,"#GranPactoSocial • El Centro de Desarrollo de Liderazgo Juvenil del barrio La Central fue inaugurado por el alcalde Rodolfo Ucrós Rosales en compañía del director General de Prosperidad Social, Pierre García; el gerente de Capital Social del Atlántico, Óscar Pantoja, líderes juveniles y miembros de la comunidad. 👏🏻👏🏻

🙋🏻‍♂️🫂Este espacio, que será de vital importancia para la formación de la juventud, cuenta con un área de 4 mil metros cuadrados que servirán para que los jóvenes desarrollen diversas  actividades para su formación integral.",added_video,,,06-05-22 12:37,17,12,87,0,1,1,0,33,Alcaldía De Soledad,Government Organization,61052,http://www.soledad-atlantico.gov.co,"{""city"": ""Soledad"", ""street"": ""Centro comercial Granabastos  kilómetro 4 prolongación Murillo"", ""country"": ""Colombia"", ""latitude"": 10.921663198086, ""longitude"": -74.804960171886}",https://www.facebook.com/1488419784774409/posts/3206507886298915/?comment_id=414849327071199,1488419784774409_3206507886298915,1.49E+15
